<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SU26218RMFS6,D,06/10/22,000000,93.542,94.202,93.508,93.85,247.400
SU26218RMFS6,D,07/10/22,000000,93.854,93.96,92.222,92.7,38.921
SU26218RMFS6,D,10/10/22,000000,92.7,93.395,91.8,92.535,76.720
SU26218RMFS6,D,11/10/22,000000,92.56,93.484,92.5,93.484,48.914
SU26218RMFS6,D,12/10/22,000000,93.499,93.85,93.102,93.7,36.121
SU26218RMFS6,D,13/10/22,000000,93.751,93.958,93.567,93.717,23.116
SU26218RMFS6,D,14/10/22,000000,93.675,94.206,93.219,94.18,37.940
SU26218RMFS6,D,17/10/22,000000,94.18,94.673,94.106,94.673,21.582
SU26218RMFS6,D,18/10/22,000000,94.42,94.8,94.032,94.253,34.468
SU26218RMFS6,D,19/10/22,000000,94.351,94.891,93.925,94.28,37.846
SU26218RMFS6,D,20/10/22,000000,94.283,94.49,94.002,94.346,84.953
SU26218RMFS6,D,21/10/22,000000,94.397,94.589,94.238,94.505,82.775
SU26218RMFS6,D,24/10/22,000000,94.45,94.6,94.246,94.439,42.269
SU26218RMFS6,D,25/10/22,000000,94.363,94.599,94.24,94.458,25.549
SU26218RMFS6,D,26/10/22,000000,94.26,94.5,94.24,94.396,16.980
SU26218RMFS6,D,27/10/22,000000,94.394,94.396,94,94.289,45.850
SU26218RMFS6,D,28/10/22,000000,94.2,94.2,93.753,94.125,36.749
SU26218RMFS6,D,31/10/22,000000,94.125,94.28,93.813,94.066,24.612
SU26218RMFS6,D,01/11/22,000000,94.259,94.259,93.965,94.222,29.943
SU26218RMFS6,D,02/11/22,000000,94.102,94.225,92.9,93.8,64.517
SU26218RMFS6,D,03/11/22,000000,93.7,94.144,93.654,94.057,42.729
SU26218RMFS6,D,07/11/22,000000,94.198,94.198,93.717,94.169,21.567
SU26218RMFS6,D,08/11/22,000000,93.904,94.224,92.907,93.158,84.979
SU26218RMFS6,D,09/11/22,000000,93.198,93.429,93,93.3,26.448
SU26218RMFS6,D,10/11/22,000000,93.211,93.795,93.2,93.795,31.083
SU26218RMFS6,D,11/11/22,000000,93.9,94,93.6,93.8,9.977
SU26218RMFS6,D,14/11/22,000000,94.224,94.224,93.656,93.81,31.210
SU26218RMFS6,D,15/11/22,000000,93.83,93.99,93.295,93.549,43.698
SU26218RMFS6,D,16/11/22,000000,93.45,94.28,93.4,94.122,33.506
SU26218RMFS6,D,17/11/22,000000,94.111,94.28,93.911,94.247,33.269
SU26218RMFS6,D,18/11/22,000000,94.248,94.249,93.819,94.199,15.785
SU26218RMFS6,D,21/11/22,000000,94.199,94.28,93.82,94.02,11.700
SU26218RMFS6,D,22/11/22,000000,94.049,94.05,93.3,93.57,37.449
SU26218RMFS6,D,23/11/22,000000,93.599,93.701,93.343,93.701,26.911
SU26218RMFS6,D,24/11/22,000000,93.725,93.999,93.32,93.83,21.769
SU26218RMFS6,D,25/11/22,000000,93.824,93.859,93.606,93.75,10.890
SU26218RMFS6,D,28/11/22,000000,93.74,93.846,93.43,93.65,50.160
SU26218RMFS6,D,29/11/22,000000,93.606,93.747,93.404,93.559,47.981
SU26218RMFS6,D,30/11/22,000000,93.65,93.707,93.509,93.707,17.034
SU26218RMFS6,D,01/12/22,000000,93.666,93.837,93.46,93.501,17.124
SU26218RMFS6,D,02/12/22,000000,93.5,93.646,93.453,93.646,6.356
SU26218RMFS6,D,05/12/22,000000,93.748,93.75,93.211,93.29,17.785
SU26218RMFS6,D,06/12/22,000000,93.36,93.521,93.177,93.43,58.233
SU26218RMFS6,D,07/12/22,000000,93.433,93.687,93.26,93.649,79.460
SU26218RMFS6,D,08/12/22,000000,93.698,93.798,93.363,93.798,21.841
SU26218RMFS6,D,09/12/22,000000,93.798,93.9,93.579,93.9,26.923
SU26218RMFS6,D,12/12/22,000000,93.879,93.987,93.401,93.923,31.711
SU26218RMFS6,D,13/12/22,000000,93.88,93.94,93.568,93.838,78.455
SU26218RMFS6,D,14/12/22,000000,93.937,93.999,93.551,93.661,62.640
SU26218RMFS6,D,15/12/22,000000,93.835,93.94,93.3,93.502,66.225
SU26218RMFS6,D,16/12/22,000000,93.569,93.677,93.401,93.608,22.187
SU26218RMFS6,D,19/12/22,000000,93.619,93.729,93.13,93.262,30.118
SU26218RMFS6,D,20/12/22,000000,93.262,93.263,92.703,92.79,42.935
SU26218RMFS6,D,21/12/22,000000,92.999,93.002,92.73,92.924,26.162
SU26218RMFS6,D,22/12/22,000000,92.805,93.143,92.67,93.036,18.856
SU26218RMFS6,D,23/12/22,000000,93.05,93.09,92.82,93.062,43.362
SU26218RMFS6,D,26/12/22,000000,93.036,93.399,92.954,93.398,34.362
SU26218RMFS6,D,27/12/22,000000,93.243,93.3,92.97,93.033,42.321
SU26218RMFS6,D,28/12/22,000000,93.05,93.2,92.901,93.149,39.973
SU26218RMFS6,D,29/12/22,000000,93.2,93.41,92.893,93.15,55.774
SU26218RMFS6,D,30/12/22,000000,93.49,93.49,92.901,93.29,51.839
SU26218RMFS6,D,03/01/23,000000,93.29,93.59,93.2,93.452,18.008
SU26218RMFS6,D,04/01/23,000000,93.58,93.605,93.233,93.6,21.484
SU26218RMFS6,D,05/01/23,000000,93.6,93.762,93.501,93.762,8.496
SU26218RMFS6,D,06/01/23,000000,93.749,93.75,93.303,93.54,18.917
SU26218RMFS6,D,09/01/23,000000,93.54,93.688,93.125,93.398,40.614
SU26218RMFS6,D,10/01/23,000000,93.419,93.438,93.14,93.259,24.393
SU26218RMFS6,D,11/01/23,000000,93.377,93.38,92.902,93.24,138.772
SU26218RMFS6,D,12/01/23,000000,93.355,93.36,93.001,93.179,143.795
SU26218RMFS6,D,13/01/23,000000,93.2,93.299,93.1,93.135,23.563
SU26218RMFS6,D,16/01/23,000000,93.1,93.288,93,93.219,39.473
SU26218RMFS6,D,17/01/23,000000,93.2,93.239,93.061,93.18,30.374
SU26218RMFS6,D,18/01/23,000000,93.2,93.225,92.7,93.1,59.830
SU26218RMFS6,D,19/01/23,000000,93.179,93.189,92.72,93.005,158.601
SU26218RMFS6,D,20/01/23,000000,93.116,93.14,92.851,92.99,22.059
SU26218RMFS6,D,23/01/23,000000,92.961,93.087,92.808,92.901,17.922
SU26218RMFS6,D,24/01/23,000000,92.93,92.978,92.777,92.874,16.440
SU26218RMFS6,D,25/01/23,000000,92.8,93.2,92.779,92.987,27.517
SU26218RMFS6,D,26/01/23,000000,93.058,93.058,92.787,92.98,52.359
SU26218RMFS6,D,27/01/23,000000,92.95,92.997,92.79,92.981,28.982
SU26218RMFS6,D,30/01/23,000000,92.982,92.996,92.59,92.82,63.081
SU26218RMFS6,D,31/01/23,000000,92.819,92.851,92.651,92.83,49.363
SU26218RMFS6,D,01/02/23,000000,92.86,92.9,92.722,92.874,40.128
SU26218RMFS6,D,02/02/23,000000,92.899,92.9,92.65,92.798,23.340
SU26218RMFS6,D,03/02/23,000000,92.747,92.8,92.5,92.71,29.169
SU26218RMFS6,D,06/02/23,000000,92.798,92.8,92.6,92.705,22.211
SU26218RMFS6,D,07/02/23,000000,92.788,92.82,92.37,92.618,170.092
SU26218RMFS6,D,08/02/23,000000,92.569,92.615,92.29,92.434,63.732
SU26218RMFS6,D,09/02/23,000000,92.45,92.597,91.725,92,115.286
SU26218RMFS6,D,10/02/23,000000,92.136,92.203,91.502,91.915,30.436
SU26218RMFS6,D,13/02/23,000000,91.92,92.361,88,91.507,46.913
SU26218RMFS6,D,14/02/23,000000,91.401,91.693,90.83,91.268,62.458
SU26218RMFS6,D,15/02/23,000000,91.268,91.268,90.779,91.006,21.367
SU26218RMFS6,D,16/02/23,000000,90.99,91.678,90.4,91.07,33.946
SU26218RMFS6,D,17/02/23,000000,91.088,91.589,90.88,91.262,443.801
SU26218RMFS6,D,20/02/23,000000,91.26,91.496,90.984,91.058,13.121
SU26218RMFS6,D,21/02/23,000000,91.06,91.3,90.8,91.3,100.218
SU26218RMFS6,D,22/02/23,000000,91.311,91.984,91.192,91.491,130.359
SU26218RMFS6,D,24/02/23,000000,91.491,92,91.49,91.871,5.460
SU26218RMFS6,D,27/02/23,000000,91.85,92.119,91.257,91.58,83.056
SU26218RMFS6,D,28/02/23,000000,91.318,91.797,91.3,91.605,25.475
SU26218RMFS6,D,01/03/23,000000,91.5,91.797,91.342,91.5,17.728
SU26218RMFS6,D,02/03/23,000000,91.792,91.792,91.299,91.52,43.999
SU26218RMFS6,D,03/03/23,000000,91.799,91.799,91.435,91.599,26.264
SU26218RMFS6,D,06/03/23,000000,91.79,91.799,91.501,91.79,13.531
SU26218RMFS6,D,07/03/23,000000,91.657,92.024,91.655,91.925,22.363
SU26218RMFS6,D,09/03/23,000000,92.194,92.28,91.802,92.269,74.838
SU26218RMFS6,D,10/03/23,000000,92.276,92.441,92,92.269,47.787
SU26218RMFS6,D,13/03/23,000000,92.269,92.451,91.948,92.114,33.555
SU26218RMFS6,D,14/03/23,000000,92.198,92.35,91.802,92.03,66.891
SU26218RMFS6,D,15/03/23,000000,92.1,92.139,91.8,91.994,11.728
SU26218RMFS6,D,16/03/23,000000,91.998,92.056,91.556,91.82,25.543
SU26218RMFS6,D,17/03/23,000000,91.82,91.85,90.931,91.2,177.542
SU26218RMFS6,D,20/03/23,000000,91.19,91.309,90.526,91.021,41.387
SU26218RMFS6,D,21/03/23,000000,91.021,91.537,90.849,91.16,124.966
SU26218RMFS6,D,22/03/23,000000,91.521,91.521,91,91.24,19.067
SU26218RMFS6,D,23/03/23,000000,91.359,91.45,91.25,91.4,38.356
SU26218RMFS6,D,24/03/23,000000,91.4,91.509,91.17,91.352,22.930
SU26218RMFS6,D,27/03/23,000000,91.4,91.41,91.165,91.356,47.789
SU26218RMFS6,D,28/03/23,000000,91.4,91.997,91.23,91.68,90.581
SU26218RMFS6,D,29/03/23,000000,91.595,91.72,91.125,91.321,133.953
SU26218RMFS6,D,30/03/23,000000,91.269,91.502,91.141,91.485,74.955
SU26218RMFS6,D,31/03/23,000000,91.485,91.591,91.2,91.582,64.677
SU26218RMFS6,D,03/04/23,000000,91.582,91.599,91.287,91.486,87.732
SU26218RMFS6,D,04/04/23,000000,91.485,91.6,91.185,91.208,166.104
SU26218RMFS6,D,05/04/23,000000,91.34,91.34,90.791,91.07,232.947
SU26218RMFS6,D,06/04/23,000000,91.05,91.25,90.69,90.803,211.294
SU26218RMFS6,D,07/04/23,000000,90.887,91.224,90.001,90.86,145.583
SU26218RMFS6,D,10/04/23,000000,90.865,91.056,90.45,90.85,43.691
SU26218RMFS6,D,11/04/23,000000,90.678,91.2,90.678,90.9,35.685
SU26218RMFS6,D,12/04/23,000000,90.811,90.985,90.4,90.649,168.664
SU26218RMFS6,D,13/04/23,000000,90.648,90.728,90.404,90.642,15.914
SU26218RMFS6,D,14/04/23,000000,90.642,90.642,90.302,90.61,30.686
SU26218RMFS6,D,17/04/23,000000,90.64,90.69,90.4,90.634,127.864
SU26218RMFS6,D,18/04/23,000000,90.653,90.667,90.401,90.547,44.998
SU26218RMFS6,D,19/04/23,000000,90.629,90.68,90.452,90.59,30.847
SU26218RMFS6,D,20/04/23,000000,90.592,90.668,90.35,90.52,530.385
SU26218RMFS6,D,21/04/23,000000,90.548,90.548,90.3,90.541,26.987
SU26218RMFS6,D,24/04/23,000000,90.539,90.59,90.403,90.59,109.064
SU26218RMFS6,D,25/04/23,000000,90.5,90.769,90.5,90.634,54.353
SU26218RMFS6,D,26/04/23,000000,90.78,90.8,90.475,90.798,88.163
SU26218RMFS6,D,27/04/23,000000,90.797,90.979,90.646,90.97,129.251
SU26218RMFS6,D,28/04/23,000000,90.981,91.429,90.806,91.4,30.434
SU26218RMFS6,D,02/05/23,000000,91.4,91.899,91.4,91.655,121.487
SU26218RMFS6,D,03/05/23,000000,91.656,91.9,91.431,91.477,28.726
SU26218RMFS6,D,04/05/23,000000,91.406,91.7,91.2,91.7,30.642
SU26218RMFS6,D,05/05/23,000000,91.7,91.799,91.514,91.753,23.717
SU26218RMFS6,D,08/05/23,000000,91.521,91.719,91.5,91.696,7.403
SU26218RMFS6,D,10/05/23,000000,91.79,91.908,91.522,91.731,19.690
SU26218RMFS6,D,11/05/23,000000,91.731,91.9,91.73,91.848,47.948
SU26218RMFS6,D,12/05/23,000000,91.848,91.949,91.742,91.86,16.283
SU26218RMFS6,D,15/05/23,000000,91.865,92,91.75,91.91,33.145
SU26218RMFS6,D,16/05/23,000000,91.91,92.1,91.611,91.85,39.321
SU26218RMFS6,D,17/05/23,000000,91.9,92.039,91.601,91.823,67.462
SU26218RMFS6,D,18/05/23,000000,91.801,91.939,91.636,91.807,597.964
SU26218RMFS6,D,19/05/23,000000,91.919,91.92,91.775,91.812,15.744
SU26218RMFS6,D,22/05/23,000000,91.898,91.989,91.772,91.928,17.181
SU26218RMFS6,D,23/05/23,000000,91.92,91.996,91.702,91.845,24.001
SU26218RMFS6,D,24/05/23,000000,91.847,91.848,91.719,91.8,391.041
SU26218RMFS6,D,25/05/23,000000,91.8,91.844,91.73,91.839,120.543
SU26218RMFS6,D,26/05/23,000000,91.844,91.845,91.701,91.84,37.391
SU26218RMFS6,D,29/05/23,000000,91.84,91.841,91.55,91.8,40.651
SU26218RMFS6,D,30/05/23,000000,91.8,91.829,91.654,91.797,120.108
SU26218RMFS6,D,31/05/23,000000,91.797,91.819,91.6,91.711,370.351
SU26218RMFS6,D,01/06/23,000000,91.715,91.75,91.5,91.649,41.814
SU26218RMFS6,D,02/06/23,000000,91.647,91.681,91.2,91.53,58.191
SU26218RMFS6,D,05/06/23,000000,91.41,91.599,91.378,91.58,33.968
SU26218RMFS6,D,06/06/23,000000,91.375,91.581,91.326,91.55,18.644
SU26218RMFS6,D,07/06/23,000000,91.579,91.58,91.473,91.55,27.805
SU26218RMFS6,D,08/06/23,000000,91.486,91.58,91.431,91.58,39.755
SU26218RMFS6,D,09/06/23,000000,91.574,91.69,91.439,91.55,40.870
SU26218RMFS6,D,13/06/23,000000,91.6,91.6,91.4,91.42,19.679
SU26218RMFS6,D,14/06/23,000000,91.429,91.583,91.156,91.407,72.264
SU26218RMFS6,D,15/06/23,000000,91.4,91.569,91.199,91.52,38.127
SU26218RMFS6,D,16/06/23,000000,91.554,91.555,91.278,91.477,29.552
SU26218RMFS6,D,19/06/23,000000,91.4,91.502,91.098,91.3,141.685
SU26218RMFS6,D,20/06/23,000000,91.399,91.399,91.154,91.254,15.863
SU26218RMFS6,D,21/06/23,000000,91.28,91.289,91.122,91.2,21.401
SU26218RMFS6,D,22/06/23,000000,91.278,91.278,91.11,91.2,54.998
SU26218RMFS6,D,23/06/23,000000,91.2,91.264,90.874,90.882,70.999
SU26218RMFS6,D,26/06/23,000000,91.228,91.229,90.884,91.199,48.746
SU26218RMFS6,D,27/06/23,000000,91.2,91.2,90.919,91.183,27.422
SU26218RMFS6,D,28/06/23,000000,91.11,91.214,90.701,91.059,44.417
SU26218RMFS6,D,29/06/23,000000,91.047,91.099,90.7,90.915,22.941
SU26218RMFS6,D,30/06/23,000000,90.892,91.1,90.8,91.099,61.975
SU26218RMFS6,D,03/07/23,000000,91.098,91.098,90.611,90.827,16.176
SU26218RMFS6,D,04/07/23,000000,90.827,90.949,90.701,90.918,16.416
SU26218RMFS6,D,05/07/23,000000,90.929,90.951,90.654,90.78,20.243
SU26218RMFS6,D,06/07/23,000000,90.779,90.893,90.506,90.583,24.756
SU26218RMFS6,D,07/07/23,000000,90.638,90.696,90.502,90.689,26.347
SU26218RMFS6,D,10/07/23,000000,90.739,90.74,90.201,90.474,50.456
SU26218RMFS6,D,11/07/23,000000,90.544,90.545,90.1,90.235,33.651
SU26218RMFS6,D,12/07/23,000000,90.299,90.299,90.02,90.14,22.244
SU26218RMFS6,D,13/07/23,000000,90.143,90.487,90.032,90.395,327.090
SU26218RMFS6,D,14/07/23,000000,90.397,90.397,90.03,90.3,18.743
SU26218RMFS6,D,17/07/23,000000,90.314,90.315,89.95,90.179,15.845
SU26218RMFS6,D,18/07/23,000000,89.99,90.189,89.801,89.905,20.305
SU26218RMFS6,D,19/07/23,000000,89.912,89.996,89.7,89.879,16.650
SU26218RMFS6,D,20/07/23,000000,89.859,89.894,89.72,89.729,8.176
SU26218RMFS6,D,21/07/23,000000,89.729,89.845,89.65,89.8,19.273
SU26218RMFS6,D,24/07/23,000000,89.845,89.845,89.121,89.804,20.650
SU26218RMFS6,D,25/07/23,000000,89.839,89.841,89.612,89.825,12.282
SU26218RMFS6,D,26/07/23,000000,89.82,89.881,89.68,89.805,37.783
SU26218RMFS6,D,27/07/23,000000,89.805,89.806,89.508,89.782,45.421
SU26218RMFS6,D,28/07/23,000000,89.779,89.779,89.527,89.718,10.885
SU26218RMFS6,D,31/07/23,000000,89.713,89.716,89.521,89.645,33.582
SU26218RMFS6,D,01/08/23,000000,89.64,89.653,89.173,89.379,225.884
SU26218RMFS6,D,02/08/23,000000,89.48,89.524,88.97,89.245,53.026
SU26218RMFS6,D,03/08/23,000000,89.151,89.282,88.95,89.046,17.993
SU26218RMFS6,D,04/08/23,000000,89.046,89.056,88.613,88.829,27.584
SU26218RMFS6,D,07/08/23,000000,88.825,88.83,88.361,88.741,38.258
SU26218RMFS6,D,08/08/23,000000,88.79,88.829,88.5,88.572,27.541
SU26218RMFS6,D,09/08/23,000000,88.562,88.57,88.107,88.288,30.220
SU26218RMFS6,D,10/08/23,000000,88.287,88.299,87.795,88.037,37.563
SU26218RMFS6,D,11/08/23,000000,88.037,88.037,87.593,87.75,35.757
SU26218RMFS6,D,14/08/23,000000,87.698,87.698,86.301,86.59,303.139
SU26218RMFS6,D,15/08/23,000000,86.55,87.267,86.33,86.98,647.421
SU26218RMFS6,D,16/08/23,000000,86.98,87.996,86.98,87.504,88.608
SU26218RMFS6,D,17/08/23,000000,87.61,88.6,87.46,88.29,94.078
SU26218RMFS6,D,18/08/23,000000,88.515,88.55,87.659,87.95,233.581
SU26218RMFS6,D,21/08/23,000000,87.94,87.95,87.55,87.85,51.360
SU26218RMFS6,D,22/08/23,000000,87.7,87.9,87.41,87.633,254.132
SU26218RMFS6,D,23/08/23,000000,87.645,87.772,87.401,87.509,121.315
SU26218RMFS6,D,24/08/23,000000,87.51,87.698,87.255,87.49,148.595
SU26218RMFS6,D,25/08/23,000000,87.491,87.597,87.25,87.456,14.180
SU26218RMFS6,D,28/08/23,000000,87.456,87.515,87.171,87.336,30.592
SU26218RMFS6,D,29/08/23,000000,87.459,87.46,87.07,87.25,29.015
SU26218RMFS6,D,30/08/23,000000,87.25,87.399,86.8,86.88,168.373
SU26218RMFS6,D,31/08/23,000000,86.95,87,86.695,87,40.714
SU26218RMFS6,D,01/09/23,000000,86.802,87.478,86.5,86.62,34.661
SU26218RMFS6,D,04/09/23,000000,86.861,86.862,86.401,86.5,120.697
SU26218RMFS6,D,05/09/23,000000,86.499,86.5,86.169,86.344,23.242
SU26218RMFS6,D,06/09/23,000000,86.21,86.378,85.59,85.744,291.536
SU26218RMFS6,D,07/09/23,000000,85.604,85.744,84.633,85.08,30.418
SU26218RMFS6,D,08/09/23,000000,85.145,85.3,84.3,84.629,30.757
SU26218RMFS6,D,11/09/23,000000,84.441,84.8,84.338,84.685,156.879
SU26218RMFS6,D,12/09/23,000000,84.799,85.794,84.444,85.65,140.346
SU26218RMFS6,D,13/09/23,000000,85.6,86.049,84.941,85.181,33.239
SU26218RMFS6,D,14/09/23,000000,85.19,85.567,84.74,85.1,18.804
SU26218RMFS6,D,15/09/23,000000,85.118,86.344,84.62,85.735,80.950
SU26218RMFS6,D,18/09/23,000000,85.736,85.909,85,85.579,126.827
SU26218RMFS6,D,19/09/23,000000,85.579,86.366,84.45,84.987,50.736
SU26218RMFS6,D,20/09/23,000000,85.331,85.331,84.42,84.837,113.256
SU26218RMFS6,D,21/09/23,000000,84.84,85,84.64,84.999,30.932
SU26218RMFS6,D,22/09/23,000000,85,85,84.7,84.779,20.153
SU26218RMFS6,D,25/09/23,000000,84.998,84.998,84.65,84.827,41.125
SU26218RMFS6,D,26/09/23,000000,84.827,84.9,84.42,84.595,79.641
SU26218RMFS6,D,27/09/23,000000,84.7,84.904,84.129,84.651,120.133
SU26218RMFS6,D,28/09/23,000000,84.843,84.95,83.805,84.184,178.203
SU26218RMFS6,D,29/09/23,000000,84.179,84.18,83.681,83.914,36.396
SU26218RMFS6,D,02/10/23,000000,84,84,83,83.095,102.253
SU26218RMFS6,D,03/10/23,000000,83.022,83.559,82.8,83.244,47.026
SU26218RMFS6,D,04/10/23,000000,83.244,83.27,82.85,83.094,539.684
SU26218RMFS6,D,05/10/23,000000,83.094,83.215,82.842,83.21,22.669
SU26218RMFS6,D,06/10/23,000000,83.199,83.199,82.4,82.959,45.301
SU26218RMFS6,D,09/10/23,000000,82.9,82.999,82.38,82.692,22.659
SU26218RMFS6,D,10/10/23,000000,82.772,82.775,82.05,82.197,48.375
SU26218RMFS6,D,11/10/23,000000,82.197,83.064,82.05,82.905,38.425
SU26218RMFS6,D,12/10/23,000000,83.5,83.75,82.818,83.021,418.801
SU26218RMFS6,D,13/10/23,000000,83.023,83.244,82.909,83.215,16.528
SU26218RMFS6,D,16/10/23,000000,83.285,83.6,82.799,83.087,123.239
SU26218RMFS6,D,17/10/23,000000,83.08,83.498,82.8,82.989,17.305
SU26218RMFS6,D,18/10/23,000000,82.828,83.027,82.5,82.778,29.777
SU26218RMFS6,D,19/10/23,000000,82.838,82.838,82.363,82.599,15.556
SU26218RMFS6,D,20/10/23,000000,82.392,82.696,82.392,82.695,113.386
SU26218RMFS6,D,23/10/23,000000,82.695,82.765,82.522,82.552,15.383
SU26218RMFS6,D,24/10/23,000000,82.554,82.748,82.451,82.69,50.289
SU26218RMFS6,D,25/10/23,000000,82.652,82.781,82.401,82.7,65.073
SU26218RMFS6,D,26/10/23,000000,82.7,82.899,82.471,82.621,11.207
SU26218RMFS6,D,27/10/23,000000,82.621,82.715,81.571,82.108,94.209
SU26218RMFS6,D,30/10/23,000000,82.002,82.11,81.265,82.079,62.649
SU26218RMFS6,D,31/10/23,000000,81.8,82.079,81.421,81.8,112.435
SU26218RMFS6,D,01/11/23,000000,81.869,82.65,81.488,82.51,94.083
SU26218RMFS6,D,02/11/23,000000,82.3,83.643,82.22,83.443,60.399
SU26218RMFS6,D,03/11/23,000000,83.44,84.319,83.183,84.316,45.417
SU26218RMFS6,D,06/11/23,000000,84.41,85.106,84.211,84.69,70.739
SU26218RMFS6,D,07/11/23,000000,84.481,84.994,83.751,84.162,171.976
SU26218RMFS6,D,08/11/23,000000,84.189,85.178,83.86,84.41,179.695
SU26218RMFS6,D,09/11/23,000000,84.555,85.219,84.25,85.216,128.970
SU26218RMFS6,D,10/11/23,000000,85.28,85.598,84.997,85.375,55.801
SU26218RMFS6,D,13/11/23,000000,85.199,85.374,84.313,84.6,41.409
SU26218RMFS6,D,14/11/23,000000,84.452,84.697,83.75,84.005,48.036
SU26218RMFS6,D,15/11/23,000000,83.831,85.1,83.831,84.829,32.826
SU26218RMFS6,D,16/11/23,000000,85.1,85.2,84.511,84.6,37.831
SU26218RMFS6,D,17/11/23,000000,84.936,85.3,84.371,84.859,18.122
SU26218RMFS6,D,20/11/23,000000,84.859,85.319,84.671,85.08,44.802
SU26218RMFS6,D,21/11/23,000000,85.078,85.08,84.774,84.997,26.531
SU26218RMFS6,D,22/11/23,000000,84.9,85.5,84.592,85.11,26.880
SU26218RMFS6,D,23/11/23,000000,85.374,85.578,85.022,85.227,25.090
SU26218RMFS6,D,24/11/23,000000,85.45,85.649,85.323,85.48,16.848
SU26218RMFS6,D,27/11/23,000000,85.49,85.6,85.191,85.418,24.759
SU26218RMFS6,D,28/11/23,000000,85.324,85.474,85.15,85.333,11.445
SU26218RMFS6,D,29/11/23,000000,85.215,85.32,84.83,85.24,19.050
SU26218RMFS6,D,30/11/23,000000,85.412,85.412,84.757,85.035,109.999
SU26218RMFS6,D,01/12/23,000000,85.155,85.155,84.5,84.699,50.607
SU26218RMFS6,D,04/12/23,000000,84.696,84.88,83.767,83.909,26.686
SU26218RMFS6,D,05/12/23,000000,83.798,83.968,83.32,83.529,60.604
SU26218RMFS6,D,06/12/23,000000,83.529,83.899,83.365,83.5,22.717
SU26218RMFS6,D,07/12/23,000000,83.699,83.881,83.2,83.668,21.963
SU26218RMFS6,D,08/12/23,000000,83.899,83.9,83.38,83.591,8.614
SU26218RMFS6,D,11/12/23,000000,83.898,83.899,83.05,83.387,37.195
SU26218RMFS6,D,12/12/23,000000,83.17,83.3,82.67,83.017,24.808
SU26218RMFS6,D,13/12/23,000000,82.843,83.026,82.6,82.702,42.252
SU26218RMFS6,D,14/12/23,000000,82.989,83,82.28,82.4,24.664
SU26218RMFS6,D,15/12/23,000000,82.399,83.8,82.399,83.312,59.922
SU26218RMFS6,D,18/12/23,000000,83.31,84.399,82.943,84.2,149.965
SU26218RMFS6,D,19/12/23,000000,84.4,84.512,83.966,84.303,28.729
SU26218RMFS6,D,20/12/23,000000,84.499,84.986,84.365,84.61,53.933
SU26218RMFS6,D,21/12/23,000000,84.81,85.194,84.771,85.087,40.273
SU26218RMFS6,D,22/12/23,000000,85.07,85.2,84.977,85.157,39.881
SU26218RMFS6,D,25/12/23,000000,85.157,85.157,84.54,84.96,55.122
SU26218RMFS6,D,26/12/23,000000,84.877,84.96,84.221,84.49,316.791
SU26218RMFS6,D,27/12/23,000000,84.489,84.789,84.18,84.44,61.629
SU26218RMFS6,D,28/12/23,000000,84.77,84.777,84.216,84.411,33.863
SU26218RMFS6,D,29/12/23,000000,84.499,84.775,84.322,84.771,18.706
